First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Linked Ring / Société Versaillaise de Photographie / Société Française de Photographie / Société d'Excursions des Amateurs de Photographie	  P. C. P. - L. R. S. V. DE PH. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	110	Croquis parisien. — Marchande de marée.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Linked Ring / Société Versaillaise de Photographie / Société Française de Photographie / Société d'Excursions des Amateurs de Photographie	  P. C. P. - L. R. S. V. DE PH. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	Croquis parisien. — L’Averse.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Linked Ring / Société Versaillaise de Photographie / Société Française de Photographie / Société d'Excursions des Amateurs de Photographie	  P. C. P. - L. R. S. V. DE PH. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	112	Brume dans le port de Hambourg.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Linked Ring / Société Versaillaise de Photographie / Société Française de Photographie / Société d'Excursions des Amateurs de Photographie	  P. C. P. - L. R. S. V. DE PH. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	Panneau décoratif.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte de BUFFIÈRES 	BUFFIÈRES 	Comte de	M	Photo-Club de Paris	  P. C. P. 29, rue de Bassano, Paris.	   29, rue de Bassano, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	29	rue de Bassano	48.8703,2.29886	48.8703	2.29886	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	114	Repos.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Victor CAMUS 	CAMUS 	Victor	M	Photo-Club de Paris	  P. C. P. Morlaix (Finistère).	   Morlaix (Finistère).	France	 	Morlaix	48.5775,-3.8277777777778	48.5775	-3.8277777777778	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	115	Le Taureau. 	Ch. Fr.		Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Victor CAMUS 	CAMUS 	Victor	M	Photo-Club de Paris	  P. C. P. Morlaix (Finistère).	   Morlaix (Finistère).	France	 	Morlaix	48.5775,-3.8277777777778	48.5775	-3.8277777777778	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	116	L’Abreuvoir. 	L.		Papier Luna	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Albert CANFYN 	CANFYN 	Albert	M	Association Belge de Photographie	  A. B. DE PH. 33, rue Haut-Port, Gand (Belgique)	  33, rue Haut-Port, Gand (Belgique)	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	33	Hoogpoort				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	117	Matin du jour en prairie.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Albert CANFYN 	CANFYN 	Albert	M	Association Belge de Photographie	  A. B. DE PH. 33, rue Haut-Port, Gand (Belgique)	  33, rue Haut-Port, Gand (Belgique)	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	33	Hoogpoort				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	118	Une rue du Courgain, à Calais.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Albert CANFYN 	CANFYN 	Albert	M	Association Belge de Photographie	  A. B. DE PH. 33, rue Haut-Port, Gand (Belgique)	  33, rue Haut-Port, Gand (Belgique)	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	33	Hoogpoort				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	119	La Lettre (étude).	D. Ch. V.	Épreuve directe	Papier charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Victor CANTRIN 	CANTRIN 	Victor	M		 5, boulevard Saint-Charles, Marseille (Bouches-du-Rhône).	 5, boulevard Saint-Charles, Marseille (Bouches-du-Rhône).	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	5	 boulevard Saint-Charles				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	120	Printemps fleuri. 	Ch. Fr.		Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Georges CARPENTIER 	CARPENTIER 	Georges	M		  La Fère (Aisne).	  La Fère (Aisne).	France	 	La Fère	49.661666666667,3.3655555555556	49.661666666667	3.3655555555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	121	Le vieil artisan. 	D. Ch. Fr.	Épreuve directe	Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Georges CARPENTIER 	CARPENTIER 	Georges	M		  La Fère (Aisne).	  La Fère (Aisne).	France	 	La Fère	49.661666666667,3.3655555555556	49.661666666667	3.3655555555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	122	Le meilleur moment de la journée. 	D. Ch. Fr.	Épreuve directe	Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Livio CASTELLANI 	CASTELLANI 	Livio	M	Photo-Club de Paris	  P. C. P. 4, rue de l'Université, Paris.	   4, rue de l'Université, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue de l'Université	48.8609,2.31594	48.8609	2.31594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	123	Lavandières. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Livio CASTELLANI 	CASTELLANI 	Livio	M	Photo-Club de Paris	  P. C. P. 4, rue de l'Université, Paris.	   4, rue de l'Université, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue de l'Université	48.8609,2.31594	48.8609	2.31594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	124	Mon portrait. 	A. Ch. Fr.	Agrandissement	Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Livio CASTELLANI 	CASTELLANI 	Livio	M	Photo-Club de Paris	  P. C. P. 4, rue de l'Université, Paris.	   4, rue de l'Université, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue de l'Université	48.8609,2.31594	48.8609	2.31594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	125	Décembre. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Livio CASTELLANI 	CASTELLANI 	Livio	M	Photo-Club de Paris	  P. C. P. 4, rue de l'Université, Paris.	   4, rue de l'Université, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue de l'Université	48.8609,2.31594	48.8609	2.31594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	126	Au cœur de l’hiver. 	A. Ch. Fr.	Agrandissement	Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Livio CASTELLANI 	CASTELLANI 	Livio	M	Photo-Club de Paris	  P. C. P. 4, rue de l'Université, Paris.	   4, rue de l'Université, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue de l'Université	48.8609,2.31594	48.8609	2.31594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	127	Étang de Clamart. 	A. Ch. V.	Agrandissement	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Docteur E. CASTUEIL 	CASTUEIL 	Docteur E.	M	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. PH. DE MARSEILLE. 20, cours du Chapitre, Marseille (Bouches-du-Rhône).	20, cours du Chapitre, Marseille (Bouches-du-Rhône).	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	20	cours Joseph-Thierry	43.3003,5.38594	43.3003	5.38594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	128	Cueillette des olives. 	A. Ch. Fr.	Agrandissement	Papier au charbon Fresson	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Docteur E. CASTUEIL 	CASTUEIL 	Docteur E.	M	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. PH. DE MARSEILLE. 20, cours du Chapitre, Marseille (Bouches-du-Rhône).	20, cours du Chapitre, Marseille (Bouches-du-Rhône).	France	 	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	20	cours Joseph-Thierry	43.3003,5.38594	43.3003	5.38594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	129	À l'oratoire. 	A. Gb.	Agrandissement	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Marcel CAUTIN 	CAUTIN 	Marcel	M		 68, rue Caumartin, Paris.	 68, rue Caumartin, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	68	rue de Caumartin	48.87251944,2.32824444	48.87251944	2.32824444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	130	Labourage. 	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Marcel CAUTIN 	CAUTIN 	Marcel	M		 68, rue Caumartin, Paris.	 68, rue Caumartin, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	68	rue de Caumartin	48.87251944,2.32824444	48.87251944	2.32824444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	131	Portrait.	D. G. Cl.	Épreuve directe	Papier au gélatino-chlorure d'argent (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Marcel CAUTIN 	CAUTIN 	Marcel	M		 68, rue Caumartin, Paris.	 68, rue Caumartin, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	68	rue de Caumartin	48.87251944,2.32824444	48.87251944	2.32824444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	132	Portrait de Mlle X. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Lionel CAZALIS 	CAZALIS 	Lionel	M		  Montpellier (Hérault).	  Montpellier (Hérault).	France	 	Montpellier	43.610919444444,3.8772305555556	43.610919444444	3.8772305555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	133	Étude. 	Br.		Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Lionel CAZALIS 	CAZALIS 	Lionel	M		  Montpellier (Hérault).	  Montpellier (Hérault).	France	 	Montpellier	43.610919444444,3.8772305555556	43.610919444444	3.8772305555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	134	Soir de mistral. 	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hector CHARPENTIER 	CHARPENTIER 	Hector	M		 51, rue Henri-Kolb, Lille (Nord).	 51, rue Henri-Kolb, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	51	 rue Henri-Kolb				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	135	Suissesse (Oberland Bernois). 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hector CHARPENTIER 	CHARPENTIER 	Hector	M		 51, rue Henri-Kolb, Lille (Nord).	 51, rue Henri-Kolb, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	51	 rue Henri-Kolb				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	136	Petite fille aux oranges. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hector CHARPENTIER 	CHARPENTIER 	Hector	M		 51, rue Henri-Kolb, Lille (Nord).	 51, rue Henri-Kolb, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	51	 rue Henri-Kolb				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	137	Portrait.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hector CHARPENTIER 	CHARPENTIER 	Hector	M		 51, rue Henri-Kolb, Lille (Nord).	 51, rue Henri-Kolb, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	51	 rue Henri-Kolb				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	138	Mlle S. C. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Hector CHARPENTIER 	CHARPENTIER 	Hector	M		 51, rue Henri-Kolb, Lille (Nord).	 51, rue Henri-Kolb, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	51	 rue Henri-Kolb				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	139	Sur la plage de Katwyck. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul CHARPENTIER 	CHARPENTIER 	Paul	M		 11, quai Conti, Paris.	 11, quai Conti, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	11	quai de Conti	48.857102,2.338155	48.857102	2.338155	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	140	Soleil levant à Lugano. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. CHASTELLAIN 	CHASTELLAIN 	L.			 24, place Saint-Laurent, Lausanne (Suisse).	 24, place Saint-Laurent, Lausanne (Suisse).	Switzerland	 	Lausanne	46.533333333333,6.6333333333333	46.533333333333	6.6333333333333	24	Place du 14-Juin				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	141	Le Vigneron. 	L.		Papier Luna	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. CHASTELLAIN 	CHASTELLAIN 	L.			 24, place Saint-Laurent, Lausanne (Suisse).	 24, place Saint-Laurent, Lausanne (Suisse).	Switzerland	 	Lausanne	46.533333333333,6.6333333333333	46.533333333333	6.6333333333333	24	Place du 14-Juin				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	142	Vent d’ouest.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
R. E. CHENNEVIÈRE 	CHENNEVIÈRE 	R. E.			 28, rue d'Orsel, Paris.	 28, rue d'Orsel, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	28	rue d'Orsel	48.88388889,2.34444444	48.88388889	2.34444444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	143	Ombre et lumière. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
R. E. CHENNEVIÈRE 	CHENNEVIÈRE 	R. E.			 28, rue d'Orsel, Paris.	 28, rue d'Orsel, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	28	rue d'Orsel	48.88388889,2.34444444	48.88388889	2.34444444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	144	La tour Solidor. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
R. E. CHENNEVIÈRE 	CHENNEVIÈRE 	R. E.			 28, rue d'Orsel, Paris.	 28, rue d'Orsel, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	28	rue d'Orsel	48.88388889,2.34444444	48.88388889	2.34444444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	145	L'Idole. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston CHÉRI ROUSSEAU 	CHÉRI ROUSSEAU 	Gaston	M		 3, rue de la Paix, Saint-Etienne (Loire).	 3, rue de la Paix, Saint-Etienne (Loire).	France	 	Saint-Étienne	45.433888888889,4.3897222222222	45.433888888889	4.3897222222222	3	 rue de la Paix				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	146	Pendant l'office. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston CHÉRI ROUSSEAU 	CHÉRI ROUSSEAU 	Gaston	M		 3, rue de la Paix, Saint-Etienne (Loire).	 3, rue de la Paix, Saint-Etienne (Loire).	France	 	Saint-Étienne	45.433888888889,4.3897222222222	45.433888888889	4.3897222222222	3	 rue de la Paix				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	147	Impression d’automne. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston CHÉRI ROUSSEAU 	CHÉRI ROUSSEAU 	Gaston	M		 3, rue de la Paix, Saint-Etienne (Loire).	 3, rue de la Paix, Saint-Etienne (Loire).	France	 	Saint-Étienne	45.433888888889,4.3897222222222	45.433888888889	4.3897222222222	3	 rue de la Paix				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	148	Derniers rayons. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
G. CHÉRO 	CHÉRO 	G.			 99, avenue des Ternes, Paris.	 99, avenue des Ternes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	99	avenue des Ternes	48.879167,2.291389	48.879167	2.291389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	149	Fantaisie. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
G. CHÉRO 	CHÉRO 	G.			 99, avenue des Ternes, Paris.	 99, avenue des Ternes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	99	avenue des Ternes	48.879167,2.291389	48.879167	2.291389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	150	La Mandoliniste. 	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. CLAEYS 	CLAEYS 	L.		Cercle L'Effort	  C. E. Bruxelles.	   Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	151	Mendiants.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. CLAEYS 	CLAEYS 	L.		Cercle L'Effort	  C. E. Bruxelles.	   Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	152	Sortie de l'église.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Clarence Hudson WHITE	WHITE	Clarence	M	Photo-Secession / Linked Ring	 P. S. E. U. - L. R. Newark, Ohio (E. U. A.).	Newark, Ohio (E. U. A.).	United States of America	 	Newark	40.063014,-82.416779	40.063014	-82.416779	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	153	Les deux Sœurs. 	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Clarence Hudson WHITE	WHITE	Clarence	M	Photo-Secession / Linked Ring	 P. S. E. U. - L. R. Newark, Ohio (E. U. A.).	Newark, Ohio (E. U. A.).	United States of America	 	Newark	40.063014,-82.416779	40.063014	-82.416779	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	154	Portrait de M. Lisle. 	Pl.		Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
