First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	  41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	112	Étude.	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	  41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	 Effet de soir en hiver.	 A. Gb.	Agrandissement	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	  41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	114	 Après le grain. 	A. Gb.	Agrandissement	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	  41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	115	Étude.	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BRÉMARD 	BRÉMARD 	Maurice	M	Photo-Club de Paris	 P. C. P. 41, boulevard Haussmann, Paris.	  41, boulevard Haussmann, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	41	boulevard Haussmann	48.875,2.307222	48.875	2.307222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	116	 Les Bréviaires à Rambouillet. 	A. Gb.	Agrandissement	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gui de la BRETONNIÈRE 	BRETONNIÈRE 	Gui de la	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 31, rue de Lisbonne, Paris.	 31, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	31	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	117	 Étude d'éclairage. 	A. S.	Agrandissement	Papier salé	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BREUX 	BREUX 	Henri	M		 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	39	 rue Bernard-Palissy				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	118	 Cueillette des pissenlits.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BREUX 	BREUX 	Henri	M		 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	39	 rue Bernard-Palissy				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	119	 La Sablière de Vouvray.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri BREUX 	BREUX 	Henri	M		 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	 39, rue Bernard-Palissy, Tours (Indre-et-Loire).	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	39	 rue Bernard-Palissy				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	120	 Effet de chair de lune.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston BRIAUDEAU 	BRIAUDEAU 	Gaston	M		 20, rue Copernic, Nantes (Loire-Inférieure).	 20, rue Copernic, Nantes (Loire-Inférieure).	France	 	Nantes	47.217222222222,-1.5538888888889	47.217222222222	-1.5538888888889	20	rue Copernic	47.2148,-1.56485	47.2148	-1.56485	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	121	 Après-midi d'été.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas Marcus BROWNRIGG 	BROWNRIGG 	Thomas Marcus 	M	Linked Ring	  L. R. Astington House, Guildford (Angleterre).	Astington House, Guildford (Angleterre).	England	 	Guildford	51.2354,-0.5746	51.2354	-0.5746	 	Astington House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	122	 Lever de soleil a Saint-Servan.	D. Pl. Dm.	Épreuve directe	Papier au platine sépia	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas Marcus BROWNRIGG 	BROWNRIGG 	Thomas Marcus 	M	Linked Ring	  L. R. Astington House, Guildford (Angleterre).	Astington House, Guildford (Angleterre).	England	 	Guildford	51.2354,-0.5746	51.2354	-0.5746	 	Astington House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	123	 Marée basse à Dinard.	D. Pl. Dm.	Épreuve directe	Papier au platine sépia	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas Marcus BROWNRIGG 	BROWNRIGG 	Thomas Marcus 	M	Linked Ring	  L. R. Astington House, Guildford (Angleterre).	Astington House, Guildford (Angleterre).	England	 	Guildford	51.2354,-0.5746	51.2354	-0.5746	 	Astington House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	124	 La Rue de Jerzual à Dinan.	D. Pl. Dm.	Épreuve directe	Papier au platine sépia	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas Marcus BROWNRIGG 	BROWNRIGG 	Thomas Marcus 	M	Linked Ring	  L. R. Astington House, Guildford (Angleterre).	Astington House, Guildford (Angleterre).	England	 	Guildford	51.2354,-0.5746	51.2354	-0.5746	 	Astington House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	125	 Une Mare de Surrey.	D. Pl. Dm.	Épreuve directe	Papier au platine sépia	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. BRUNEAU 	BRUNEAU 	L.			 71, rue Nationale, Lille (Nord).	 71, rue Nationale, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	71	rue Nationale	50.6328,3.05276	50.6328	3.05276	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	126	 Chemineau catalan. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. BRUNEAU 	BRUNEAU 	L.			 71, rue Nationale, Lille (Nord).	 71, rue Nationale, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	71	rue Nationale	50.6328,3.05276	50.6328	3.05276	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	127	 La Muda. 	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Antoinette BUCQUET 	BUCQUET 	Mlle Antoinette	F		 12, rue Paul-Baudry, Paris.	 12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	128	 Attelage de bœufs à Payie.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mlle Antoinette BUCQUET 	BUCQUET 	Mlle Antoinette	F		 12, rue Paul-Baudry, Paris.	 12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	129	 Dans les champs près Pavie.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	130	 Retour de pêche.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	131	 Avant l'orage.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	132	 Après le coucher du soleil.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	133	 Un Coin d’étang.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	134	 Le Petit Morin.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	135	 Étude pour un éventail.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	136	 Matinée de printemps.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	137	 La Forge.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	138	 Lecture interrompue.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice BUCQUET 	BUCQUET 	Maurice	M	Photo-Club de Paris / Société Française de Photographie / Société d'Excursions des Amateurs Photographes	  P. C. P. - S. F. P. - S. A. E. 12, rue Paul-Baudry, Paris.	   12, rue Paul-Baudry, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue Paul-Baudry	48.8722,2.30696	48.8722	2.30696	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	139	 Méditation.	D. Ch.	Épreuve directe	Papier charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Will CADBY 	CADBY 	Will	M	Linked Ring	  L. R. Hunsdon (Angleterre).	   Hunsdon (Angleterre).	England	 	Hunsdon	51.806598,0.054245	51.806598	0.054245	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	140	« Tickled ».	D. Ch.	Épreuve directe	Papier charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Will CADBY 	CADBY 	Will	M	Linked Ring	  L. R. Hunsdon (Angleterre).	   Hunsdon (Angleterre).	England	 	Hunsdon	51.806598,0.054245	51.806598	0.054245	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	141	 Étude pour un panneau.	D. Ch.	Épreuve directe	Papier charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Dr CADIER 	CADIER 	Dr		Photo-Club de Paris	 P. C. P. 21, rue de Rome, Paris.	  21, rue de Rome, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	21	rue de Rome	48.8803,2.32142	48.8803	2.32142	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	142	 Scaphandrier (port de Cannes).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Eustace CALLAND 	CALLAND 	Eustace	M	Linked Ring	 L. R. Hawthorn House, Putney, Londres.	  Hawthorn House, Putney, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	 	  Hawthorn House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	143	 Portrait. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Eustace CALLAND 	CALLAND 	Eustace	M	Linked Ring	 L. R. Hawthorn House, Putney, Londres.	  Hawthorn House, Putney, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	 	  Hawthorn House				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	144	 Brompton Road, tard dans l'après-midi.	 A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
John CHAFFIN 	CHAFFIN 	John	M		 65 East Street, Taunton (Angleterre).	 65 East Street, Taunton (Angleterre).	England	 	Tonton	51.019166666667,-3.1	51.019166666667	-3.1	65	East Street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	145	 Sulky.	Ch.		Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A. CHARREL 	CHARREL 	A.			 Le Vésinet (Seine-et-Oise).	 Le Vésinet (Seine-et-Oise).	France	 	Le Vésinet	48.893888888889,2.1322222222222	48.893888888889	2.1322222222222	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	146	 La nouvelle servante.	D. C. cl.	Épreuve directe	Papier au collodio-chlorure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A. CHARREL 	CHARREL 	A.			 Le Vésinet (Seine-et-Oise).	 Le Vésinet (Seine-et-Oise).	France	 	Le Vésinet	48.893888888889,2.1322222222222	48.893888888889	2.1322222222222	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	147	 Un coin d’atelier.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A. CHARREL 	CHARREL 	A.			 Le Vésinet (Seine-et-Oise).	 Le Vésinet (Seine-et-Oise).	France	 	Le Vésinet	48.893888888889,2.1322222222222	48.893888888889	2.1322222222222	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	148	 Le Bas de laine.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A. CHARREL 	CHARREL 	A.			 Le Vésinet (Seine-et-Oise).	 Le Vésinet (Seine-et-Oise).	France	 	Le Vésinet	48.893888888889,2.1322222222222	48.893888888889	2.1322222222222	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	149	 Au bord de la rivière.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mme Cécile CHATELAIN 	CHATELAIN 	Mme Cécile	F		 31, rue Vallier, Levallois-Perret (Seine).	 31, rue Vallier, Levallois-Perret (Seine).	France	 	Levallois-Perret	48.893333333333,2.2877777777778	48.893333333333	2.2877777777778	31	Rue Louise-Michel	48.889017,2.288143	48.889017	2.288143	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	150	 Bois de Ville-d'Avray. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Mme Cécile CHATELAIN 	CHATELAIN 	Mme Cécile	F		 31, rue Vallier, Levallois-Perret (Seine).	 31, rue Vallier, Levallois-Perret (Seine).	France	 	Levallois-Perret	48.893333333333,2.2877777777778	48.893333333333	2.2877777777778	31	Rue Louise-Michel	48.889017,2.288143	48.889017	2.288143	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	151	 Bois de Ville-d’Avray.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
H.-J. CLAGUE 	CLAGUE 	H.-J.			 Ballavale Walkley, Sheffield (Angleterre).	 Ballavale Walkley, Sheffield (Angleterre).	England	 	Sheffield	53.38297,-1.4659	53.38297	-1.4659	 	 Ballavale Walkley				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	152	 Feuille d'automne.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
H.-J. CLAGUE 	CLAGUE 	H.-J.			 Ballavale Walkley, Sheffield (Angleterre).	 Ballavale Walkley, Sheffield (Angleterre).	England	 	Sheffield	53.38297,-1.4659	53.38297	-1.4659	 	 Ballavale Walkley				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	153	 Premier Printemps.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
H.-J. CLAGUE 	CLAGUE 	H.-J.			 Ballavale Walkley, Sheffield (Angleterre).	 Ballavale Walkley, Sheffield (Angleterre).	England	 	Sheffield	53.38297,-1.4659	53.38297	-1.4659	 	 Ballavale Walkley				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	154	 Un Chemin rustique.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
