File	Exhibition_Date	First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the address	Street coordinate location	Street lat	Street long	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis
PCP_1894.tsv	1894	Sosthène PECTOR 	PECTOR 	Sosthène	male		  9, rue Lincoln, Paris.	  9, rue Lincoln, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	387	 La Bonne du Curé	(Héliogravure Dujardin).		
PCP_1894.tsv	1894	Sosthène PECTOR 	PECTOR 	Sosthène	male		  9, rue Lincoln, Paris.	  9, rue Lincoln, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	388	 L Étang du Châlon  	(Email de Mathieu Deroche.)		
PCP_1894.tsv	1894	Sosthène PECTOR 	PECTOR 	Sosthène	male		  9, rue Lincoln, Paris.	  9, rue Lincoln, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	388 bis	 L Étang de Gouillé 	(Email de Mathieu Deroche).		
PCP_1894.tsv	1894	Sosthène PECTOR 	PECTOR 	Sosthène	male		  9, rue Lincoln, Paris.	  9, rue Lincoln, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	389	 Chaumère à Entrecolles  Haute-Vienne 	(Héliogravure Dujardin).		
PCP_1894.tsv	1894	F.-R. PINEIRO	PINEIRO	F.-R.	unknown		164, Faubourg-Saint-Honoré, Paris.	164, Faubourg-Saint-Honoré, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	164	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	392	 Un Chevalier 			
PCP_1894.tsv	1894	F.-R. PINEIRO	PINEIRO	F.-R.	unknown		164, Faubourg-Saint-Honoré, Paris.	164, Faubourg-Saint-Honoré, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	164	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	393	 Étude 			
PCP_1894.tsv	1894	L. PIVER 	PIVER 	L.	unknown		 24, avenue Kléber, Paris.	 24, avenue Kléber, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	avenue Kléber	48.86972222,2.29213889	48.86972222	2.29213889	394	 Pingouin  Noirmoutiers 			
PCP_1894.tsv	1894	L. PIVER 	PIVER 	L.	unknown		 24, avenue Kléber, Paris.	 24, avenue Kléber, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	avenue Kléber	48.86972222,2.29213889	48.86972222	2.29213889	395	 Sardinière de Concarneau 			
PCP_1894.tsv	1894	Capitaine Constant PUYO 	PUYO 	Capitaine Constant	male		  73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	399	 La Peinture 			
PCP_1894.tsv	1894	Capitaine Constant PUYO 	PUYO 	Capitaine Constant	male		  73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	400	 L Écheveau embrouillé 			
PCP_1894.tsv	1894	Capitaine Constant PUYO 	PUYO 	Capitaine Constant	male		  73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	401	 Sourire 			
PCP_1894.tsv	1894	Capitaine Constant PUYO 	PUYO 	Capitaine Constant	male		  73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	402	 La Tapisserie 			
PCP_1894.tsv	1894	Capitaine Constant PUYO 	PUYO 	Capitaine Constant	male		  73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	403	 Salomé 			
PCP_1894.tsv	1894	J. QUENTIN	QUENTIN	J.	unknown		  Sainte-Catherine-les-Arras (Pas-de-Calais).	  Sainte-Catherine-les-Arras (Pas-de-Calais).	France	Sainte-Catherine	50.307222222222,2.7630555555556	50.307222222222	2.7630555555556	 					404	 Ruisseau à Duisan 			
PCP_1894.tsv	1894	J. QUENTIN	QUENTIN	J.	unknown		  Sainte-Catherine-les-Arras (Pas-de-Calais).	  Sainte-Catherine-les-Arras (Pas-de-Calais).	France	Sainte-Catherine	50.307222222222,2.7630555555556	50.307222222222	2.7630555555556	 					405	 Décembre 			
PCP_1894.tsv	1894	ROBARD	ROBARD		unknown		 85 et 87, rue de la Grosse-Horloge, Rouen (Seine-Inférieure).	 85 et 87, rue de la Grosse-Horloge, Rouen (Seine-Inférieure).	France	Rouen	49.443055555556,1.1025	49.443055555556	1.1025	85	rue du Gros-Horloge	49.4416,1.09116	49.4416	1.09116	413	 Départ matinal de régates 			
PCP_1894.tsv	1894	Henri ROUCHRONNAT 	ROUCHRONNAT 	Henri	male		  10, quai du Louvre, Paris.	  10, quai du Louvre, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	quai du Louvre	48.8589,2.34028	48.8589	2.34028	428	 Veille Maison en Bourgogne 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				429	 La Loire à Tours 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				430	 Les Vaches au ruisseau 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				431	 Le Cher à Saint-Avertin 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				432	 Le Lac de Cange 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				433	 Les Sapins des Dunes à Berk-sur-Mer 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				434	 Mon Chat 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				435	 L lle Simon à Tours 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				436	 Le Bassin de Cadoret 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				437	 Chalands à la remonte 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				438	 Retour de pêcheuses 			
PCP_1894.tsv	1894	Auguste ROUILLÉ-LADEVÈZE	ROUILLÉ-LADEVÈZE	Auguste	male		 17, quai de Poissonnière, Tours (Indre-et-Loire).	 17, quai de Poissonnière, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	17	 quai de Poissonnière				439	 Un Enterrement d enfant en Touraine 			
PCP_1894.tsv	1894	Guintella de SAMPAYO 	de SAMPAYO 	Guintella	unknown		  3, rue Bassano, Paris.	  3, rue Bassano, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	rue de Bassano	48.8703,2.29886	48.8703	2.29886	451	 Étude de roseaux 			
PCP_1894.tsv	1894	Joseph SOULAN 	SOULAN 	Joseph	male		  Bonrepos, par Saint-Lys (Haute-Garonne).	  Bonrepos, par Saint-Lys (Haute-Garonne).	France	Bonrepos	43.1925,0.375	43.1925	0.375	 					468	 Les deux petits Mendiants 			
PCP_1894.tsv	1894	Félix TARNIQUET 	TARNIQUET 	Félix	male		 boulevard de la Liberté, Béziers (Hérault).	 boulevard de la Liberté, Béziers (Hérault).	France	Béziers	43.343333333333,3.2161111111111	43.343333333333	3.2161111111111	 	 boulevard de la Liberté				482	 Moutons au pâturage 			
PCP_1894.tsv	1894	André TOUTAIN	TOUTAIN 	André 	male		 20, place Vendôme, Paris.	 20, place Vendôme, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	Place Vendôme	48.8675,2.3294444444444	48.8675	2.3294444444444	493	 Mendiants tziganes  Hongrie  			
PCP_1894.tsv	1894	Marcel de TRÉHERVÉ 	de TRÉHERVÉ 	Marcel	male		 68, rue Blanche, Paris.	 68, rue Blanche, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	68	rue Blanche	48.8805,2.33142	48.8805	2.33142	494	 Portrait 			
PCP_1894.tsv	1894	Paul TRÉMANT 	TRÉMANT 	Paul	male		  13, rue d'Alger, Nantes (Loire-Inférieure).	  13, rue d'Alger, Nantes (Loire-Inférieure).	France	Nantes	47.217222222222,-1.5538888888889	47.217222222222	-1.5538888888889	13	rue d'Alger	47.2106,-1.56717	47.2106	-1.56717	495	 Effet de soleil sur la mer à Pen-Ian  Morbihan 			
PCP_1894.tsv	1894	Juien VAUQUELIN 	VAUQUELIN 	Juien	male		 château de Saint-Maclou (Eure).	 château de Saint-Maclou (Eure).	France	Saint-Maclou	49.364722222222,0.41	49.364722222222	0.41	 	 château de Saint-Maclou				496	 Abbaye de Jumièges 			
PCP_1894.tsv	1894	Juien VAUQUELIN 	VAUQUELIN 	Juien	male		 château de Saint-Maclou (Eure).	 château de Saint-Maclou (Eure).	France	Saint-Maclou	49.364722222222,0.41	49.364722222222	0.41	 	 château de Saint-Maclou				497	 La Napoule  près Cannes 			
PCP_1894.tsv	1894	Ricardo  VILLALBA 	VILLALBA 	Ricardo 	male		 52, avenue du Mesnil, La Varenne-Saint-Hilaire (Seine).	 52, avenue du Mesnil, La Varenne-Saint-Hilaire (Seine).	France	Saint-Maur-des-Fossés	48.8025,2.4855555555556	48.8025	2.4855555555556	52	Avenue du Mesnil	48.79898326785716,2.5174537142857143	48.79898326785716	2.5174537142857143	499	 La Lessive 			
PCP_1906.tsv	1906	Jean AGÉLOU 	AGÉLOU 	Jean	male		 43, rue Caulaincourt, Paris.	 43, rue Caulaincourt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	43	rue Caulaincourt	48.888,2.33381	48.888	2.33381	5	Étude de Nu 	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Jean AGÉLOU 	AGÉLOU 	Jean	male		 43, rue Caulaincourt, Paris.	 43, rue Caulaincourt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	43	rue Caulaincourt	48.888,2.33381	48.888	2.33381	6	Tête de Fillette 	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Jean AGÉLOU 	AGÉLOU 	Jean	male		 43, rue Caulaincourt, Paris.	 43, rue Caulaincourt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	43	rue Caulaincourt	48.888,2.33381	48.888	2.33381	7	Portrait de M  P  J 	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Jean AGÉLOU 	AGÉLOU 	Jean	male		 43, rue Caulaincourt, Paris.	 43, rue Caulaincourt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	43	rue Caulaincourt	48.888,2.33381	48.888	2.33381	8	Intérieur d Atelier 	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Gaston ALEXANDRE 	ALEXANDRE 	Gaston	male		 45, rue de la Harpe, Paris.	 45, rue de la Harpe, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	45	rue de la Harpe	48.852222222222,2.3444444444444	48.852222222222	2.3444444444444	9	Automne 	 D. Ch.	Epreuve directe	Papier au charbon
PCP_1906.tsv	1906	Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	male	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	10	Nivernaise 			
PCP_1906.tsv	1906	Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	male	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	11	Contre-jour 			
PCP_1906.tsv	1906	Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	male	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	12	Hiver 			
PCP_1906.tsv	1906	Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	male	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	13	Le Baïsam sur la Corne d or 			
PCP_1906.tsv	1906	Vicomte Raoul d' ANCHALD 	ANCHALD 	Vicomte Raoul d'	male	Photo-Club de Paris	  P. C. P. Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	   Château de la Ferrière, Beaumont-la-Ferrière (Nièvre).	France	Beaumont-la-Ferrière	47.19,3.2261111111111	47.19	3.2261111111111	 	château de Sauvages	47.178768,3.225183	47.178768	3.225183	14	Au Lavoir 			
PCP_1906.tsv	1906	Ed. ASTIER 	ASTIER 	Ed.	male	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	18	Panneau 	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	Ed. ASTIER 	ASTIER 	Ed.	male	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	19	Reflets 	D.	Epreuve directe	
PCP_1906.tsv	1906	Ed. ASTIER 	ASTIER 	Ed.	male	Photo-Club de Paris / Société Photographique de Marseille	  P. C. P. - S. P. DE MARSEILLE. 11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	   11, rue de la Grande-Armée, Marseille (Bouches-du-Rhône)	France	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	11	rue de la Grande Armée	43.300514875,5.383980275000001	43.300514875	5.383980275000001	20	La Venise provençale 	 D.	Epreuve directe	
PCP_1906.tsv	1906	Auguste AUBERT 	AUBERT 	Auguste	male		  Ministère de la Marine, Paris.	  Ministère de la Marine, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	 	place de la Concorde	48.865555555556,2.3211111111111	48.865555555556	2.3211111111111	21	Celligny  Ciel d orage 	 A. Ch.	Agrandissement	Papier au charbon
PCP_1906.tsv	1906	Miss Alice BAIRD 	BAIRD 	Miss Alice	female		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	22	Mai 	 D. Pl.	Epreuve directe	Papier au platine
PCP_1906.tsv	1906	Miss Alice BAIRD 	BAIRD 	Miss Alice	female		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	23	Pont de Pavie 	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	Miss Alice BAIRD 	BAIRD 	Miss Alice	female		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	24	Villa à Frascati 	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	Miss Alice BAIRD 	BAIRD 	Miss Alice	female		 37, avenue de l'Alma, Paris.	 37, avenue de l'Alma, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	avenue George-V	48.867855,2.301207	48.867855	2.301207	25	Berger de Provence 	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	André BASSET 	BASSET 	André	male		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				31	Pêcheur d Anguilles 	 A.	Agrandissement	
PCP_1906.tsv	1906	André BASSET 	BASSET 	André	male		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				32	Intérieur 	A.	Agrandissement	
PCP_1906.tsv	1906	André BASSET 	BASSET 	André	male		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				33	Matinée d Octobre 	 A.	Agrandissement	
PCP_1906.tsv	1906	André BASSET 	BASSET 	André	male		  Rue Réaumur, La Rochelle (Charente-Inférieure).	  Rue Réaumur, La Rochelle (Charente-Inférieure).	France	La Rochelle	46.159444444444,-1.1513888888889	46.159444444444	-1.1513888888889	 	  Rue Réaumur				34	Marine 	 A.	Agrandissement	
PCP_1906.tsv	1906	Patrick BATAILLE 	BATAILLE 	Patrick	male		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	35	Les Roseaux du Rhône 	 A. Ar.		"Papier ""Artistique"""
PCP_1906.tsv	1906	Patrick BATAILLE 	BATAILLE 	Patrick	male		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	36	Portrait de Mme Colette Willy 	 A. Ar.		"Papier ""Artistique"""
PCP_1906.tsv	1906	Patrick BATAILLE 	BATAILLE 	Patrick	male		 9, rue de Monceau, Paris.	 9, rue de Monceau, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Monceau	48.878,2.31126	48.878	2.31126	37	Barque 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	Alfred BÉGOZ	BÉGOZ	Alfred	male		 4, cité d'Hauteville, Paris.	 4, cité d'Hauteville, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	cité d'Hauteville	48.8764,2.352	48.8764	2.352	38	Pêche à la Crevette 			
PCP_1906.tsv	1906	Henri BERTRAND 	BERTRAND 	Henri	male		  Dieulefit (Drôme).	  Dieulefit (Drôme).	France	Dieulefit	44.523055555556,5.0655555555556	44.523055555556	5.0655555555556	 					41	Vendredi Saint à Saint-Vincent-du-Lauzet  Basses-Alpes  	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Henri BERTRAND 	BERTRAND 	Henri	male		  Dieulefit (Drôme).	  Dieulefit (Drôme).	France	Dieulefit	44.523055555556,5.0655555555556	44.523055555556	5.0655555555556	 					42	Étude d arbre 	 D. Ch. Fr.	Epreuve directe	Papier Fresson au charbon
PCP_1906.tsv	1906	Mme George BESSON 	BESSON 	Mme George	female		 10, rue des Islettes, Paris.	 10, rue des Islettes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	43	Nuages 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	Georges BESSON 	BESSON 	Georges	male	Photo-Club de Paris / Photo-Club du Haut-Jura	  P. C. P. P. C. HAUT-JURA. 10, rue des Islettes, Paris.	    10, rue des Islettes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	44	Soir de Neige 	 A. Gb.	Agrandissement	Procédé à la gomme bichromatée
PCP_1906.tsv	1906	Georges BESSON 	BESSON 	Georges	male	Photo-Club de Paris / Photo-Club du Haut-Jura	  P. C. P. P. C. HAUT-JURA. 10, rue des Islettes, Paris.	    10, rue des Islettes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	45	Octobre 	 A. Gb.	Agrandissement	Procédé à la gomme bichromatée
PCP_1906.tsv	1906	Georges BESSON 	BESSON 	Georges	male	Photo-Club de Paris / Photo-Club du Haut-Jura	  P. C. P. P. C. HAUT-JURA. 10, rue des Islettes, Paris.	    10, rue des Islettes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	46	Nu 	 D. Gb.	Epreuve directe	Procédé à la gomme bichromatée
PCP_1906.tsv	1906	Marcel BESSON 	BESSON 	Marcel	male		 10, rue des Islettes, Paris.	 10, rue des Islettes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue des Islettes	48.8844,2.35076	48.8844	2.35076	47	Brume d Automne 	 A. Br.	Agrandissement	Papier au gelatino-bromure d'argent
PCP_1906.tsv	1906	A. BIENDINÉ	BIENDINÉ	A.	unknown	Union Photographique de Boulogne-Sur-Mer	  U. PH. DE BOULOGNE-SUR-MER. 72 bis, rue de la Paix, Boulogne-sur-Mer (Pas-de-Calais).	72 bis, rue de la Paix, Boulogne-sur-Mer (Pas-de-Calais).	France	Boulogne-sur-Mer	50.725555555556,1.6138888888889	50.725555555556	1.6138888888889	72	 rue de la Paix				48	Étude d éclairage 	 D.	Epreuve directe	
PCP_1906.tsv	1906	Henri BILLARD 	BILLARD 	Henri	male	Société d'Excursions des Amateurs de Photographie	  S. A. E. 197, Faubourg Saint-Denis, Paris.	   197, Faubourg Saint-Denis, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	197	rue du Faubourg-Saint-Denis	48.873055555556,2.3544444444444	48.873055555556	2.3544444444444	49	Profil 	Ar.		"Papier ""Artistique"""
PCP_1906.tsv	1906	Henri BILLARD 	BILLARD 	Henri	male	Société d'Excursions des Amateurs de Photographie	  S. A. E. 197, Faubourg Saint-Denis, Paris.	   197, Faubourg Saint-Denis, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	197	rue du Faubourg-Saint-Denis	48.873055555556,2.3544444444444	48.873055555556	2.3544444444444	50	Recueillement 	Ar.		"Papier ""Artistique"""
PCP_1906.tsv	1906	Louis BILLIOQUE	BILLIOQUE	Louis	male	Photo-Club de Paris / Société Photographique d'Arcachon	  P. C. P. S. P. D'ARCACHON. Villa Durandal, Arcachon (Gironde).	Villa Durandal, Arcachon (Gironde).	France	Arcachon	44.658611111111,-1.1688888888889	44.658611111111	-1.1688888888889	 	Avenue Sainte-Marie				51	Étude 	 D. Ar.	Epreuve directe	"Papier ""Artistique"""
PCP_1906.tsv	1906	Louis BILLIOQUE	BILLIOQUE	Louis	male	Photo-Club de Paris / Société Photographique d'Arcachon	  P. C. P. S. P. D'ARCACHON. Villa Durandal, Arcachon (Gironde).	Villa Durandal, Arcachon (Gironde).	France	Arcachon	44.658611111111,-1.1688888888889	44.658611111111	-1.1688888888889	 	Avenue Sainte-Marie				52	L Étang de Cazaux 	 D. Ar.	Epreuve directe	"Papier ""Artistique"""
